,index,chatbot,user,dataset,date_today,id
4748,4748,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-01"">3 weeks ago</TIMEX3>.",train,2025-06-28,4748
4749,4749,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,4749
4750,4750,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4750
4751,4751,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,4751
4752,4752,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-02"">3 weeks ago</TIMEX3>.",train,2025-06-28,4752
4753,4753,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-17"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4753
4754,4754,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-16"">I planted them 3 months ago</TIMEX3>.",test,2025-06-28,4754
4755,4755,Which potato variety do you plant?,I plant <POTATO>Red Bliss</POTATO>.,train,2025-06-28,4755
4756,4756,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-05"">7 weeks ago</TIMEX3>.",train,2025-06-28,4756
4757,4757,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-15"">1 weeks ago</TIMEX3>.",train,2025-06-28,4757
4758,4758,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-16"">1 weeks ago</TIMEX3>.",test,2025-06-28,4758
4759,4759,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4759
4760,4760,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-18"">1 weeks ago</TIMEX3>.",test,2025-06-28,4760
4761,4761,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-22"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4761
4762,4762,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-29"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4762
4763,4763,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-18"">5 weeks ago</TIMEX3>.",train,2025-06-28,4763
4764,4764,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-27"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4764
4765,4765,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4765
4766,4766,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-28"">4 weeks ago</TIMEX3>.",train,2025-06-28,4766
4767,4767,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-25"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4767
4768,4768,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-26"">4 weeks ago</TIMEX3>.",test,2025-06-28,4768
4769,4769,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,test,2025-06-28,4769
4770,4770,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,test,2025-06-28,4770
4771,4771,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4771
4772,4772,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-30"">4 weeks ago</TIMEX3>.",train,2025-06-28,4772
4773,4773,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-10"">7 weeks ago</TIMEX3>.",valid,2025-06-28,4773
4774,4774,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,4774
4775,4775,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,4775
4776,4776,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-05"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4776
4777,4777,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4777
4778,4778,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,4778
4779,4779,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4779
4780,4780,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4780
4781,4781,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-06"">7 weeks ago</TIMEX3>.",train,2025-06-28,4781
4782,4782,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-09"">7 weeks ago</TIMEX3>.",valid,2025-06-28,4782
4783,4783,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,test,2025-06-28,4783
4784,4784,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-20"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4784
4785,4785,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-31"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,4785
4786,4786,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-07"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4786
4787,4787,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,valid,2025-06-28,4787
4788,4788,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-23"">5 weeks ago</TIMEX3>.",valid,2025-06-28,4788
4789,4789,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-14"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4789
4790,4790,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-18"">5 weeks ago</TIMEX3>.",train,2025-06-28,4790
4791,4791,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-26"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4791
4792,4792,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,test,2025-06-28,4792
4793,4793,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,4793
4794,4794,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,test,2025-06-28,4794
4795,4795,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,train,2025-06-28,4795
4796,4796,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-03"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4796
4797,4797,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,4797
4798,4798,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4798
4799,4799,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,4799
4800,4800,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-25"">4 weeks ago</TIMEX3>.",train,2025-06-28,4800
4801,4801,Which potato variety do you plant?,I plant <POTATO>German Butterball</POTATO>.,train,2025-06-28,4801
4802,4802,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,4802
4803,4803,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,4803
4804,4804,Where is your farm located?,In <LOCATION>Rubavu</LOCATION>.,train,2025-06-28,4804
4805,4805,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-16"">1 weeks ago</TIMEX3>.",train,2025-06-28,4805
4806,4806,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,train,2025-06-28,4806
4807,4807,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4807
4808,4808,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-30"">4 weeks ago</TIMEX3>.",test,2025-06-28,4808
4809,4809,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4809
4810,4810,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-10"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4810
4811,4811,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-01"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4811
4812,4812,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-20"">5 weeks ago</TIMEX3>.",valid,2025-06-28,4812
4813,4813,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-12"">6 weeks ago</TIMEX3>.",train,2025-06-28,4813
4814,4814,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,4814
4815,4815,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-28"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4815
4816,4816,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-13"">2 weeks ago</TIMEX3>.",train,2025-06-28,4816
4817,4817,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,4817
4818,4818,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4818
4819,4819,Where is your farm located?,In <LOCATION>Rulindo</LOCATION>.,train,2025-06-28,4819
4820,4820,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4820
4821,4821,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,4821
4822,4822,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,4822
4823,4823,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-09"">7 weeks ago</TIMEX3>.",train,2025-06-28,4823
4824,4824,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-23"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4824
4825,4825,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,valid,2025-06-28,4825
4826,4826,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,4826
4827,4827,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-07"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4827
4828,4828,Which potato variety do you plant?,I plant <POTATO>New Potatoes</POTATO>.,train,2025-06-28,4828
4829,4829,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,train,2025-06-28,4829
4830,4830,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4830
4831,4831,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-15"">1 weeks ago</TIMEX3>.",train,2025-06-28,4831
4832,4832,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-13"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4832
4833,4833,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-13"">2 weeks ago</TIMEX3>.",test,2025-06-28,4833
4834,4834,Where is your farm located?,In <LOCATION>Gicumbi</LOCATION>.,train,2025-06-28,4834
4835,4835,Where is your farm located?,In <LOCATION>Nyamagabe</LOCATION>.,test,2025-06-28,4835
4836,4836,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-10"">7 weeks ago</TIMEX3>.",train,2025-06-28,4836
4837,4837,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",train,2025-06-28,4837
4838,4838,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,valid,2025-06-28,4838
4839,4839,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-20"">5 weeks ago</TIMEX3>.",train,2025-06-28,4839
4840,4840,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-10"">7 weeks ago</TIMEX3>.",train,2025-06-28,4840
4841,4841,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-24"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4841
4842,4842,Which potato variety do you plant?,I plant <POTATO>Austrian Crescent</POTATO>.,train,2025-06-28,4842
4843,4843,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,4843
4844,4844,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,test,2025-06-28,4844
4845,4845,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4845
4846,4846,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-27"">4 weeks ago</TIMEX3>.",train,2025-06-28,4846
4847,4847,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-29"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4847
4848,4848,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-09"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4848
4849,4849,Where is your farm located?,In <LOCATION>Rulindo</LOCATION>.,train,2025-06-28,4849
4850,4850,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",test,2025-06-28,4850
4851,4851,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-20"">1 weeks ago</TIMEX3>.",train,2025-06-28,4851
4852,4852,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-15"">6 weeks ago</TIMEX3>.",train,2025-06-28,4852
4853,4853,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-03"">3 weeks ago</TIMEX3>.",train,2025-06-28,4853
4854,4854,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-09"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,4854
4855,4855,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-21"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4855
4856,4856,Where is your farm located?,In <LOCATION>Huye</LOCATION>.,test,2025-06-28,4856
4857,4857,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-28"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4857
4858,4858,Which potato variety do you plant?,I plant <POTATO>Russian Banana</POTATO>.,valid,2025-06-28,4858
4859,4859,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-24"">5 weeks ago</TIMEX3>.",train,2025-06-28,4859
4860,4860,Which potato variety do you plant?,I plant <POTATO>Rose Finn Apple</POTATO>.,train,2025-06-28,4860
4861,4861,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4861
4862,4862,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4862
4863,4863,Which potato variety do you plant?,I plant <POTATO>French Fingerling</POTATO>.,train,2025-06-28,4863
4864,4864,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,test,2025-06-28,4864
4865,4865,Which potato variety do you plant?,I plant <POTATO>Fingerling</POTATO>.,train,2025-06-28,4865
4866,4866,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-08"">I planted them 2 months ago</TIMEX3>.",test,2025-06-28,4866
4867,4867,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-01"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4867
4868,4868,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,valid,2025-06-28,4868
4869,4869,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-21"">1 weeks ago</TIMEX3>.",train,2025-06-28,4869
4870,4870,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-21"">I planted them 2 months ago</TIMEX3>.",valid,2025-06-28,4870
4871,4871,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-27"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4871
4872,4872,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-04-15"">I planted them 2 months ago</TIMEX3>.",train,2025-06-28,4872
4873,4873,Where is your farm located?,In <LOCATION>Musanze</LOCATION>.,train,2025-06-28,4873
4874,4874,Where is your farm located?,In <LOCATION>Nyaruguru</LOCATION>.,train,2025-06-28,4874
4875,4875,Which potato variety do you plant?,I plant <POTATO>La Ratte</POTATO>.,train,2025-06-28,4875
4876,4876,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-06-10"">2 weeks ago</TIMEX3>.",test,2025-06-28,4876
4877,4877,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,test,2025-06-28,4877
4878,4878,Where is your farm located?,In <LOCATION>Karongi</LOCATION>.,train,2025-06-28,4878
4879,4879,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-04-30"">8 weeks ago</TIMEX3>.",train,2025-06-28,4879
4880,4880,Where is your farm located?,In <LOCATION>Nyabihu</LOCATION>.,train,2025-06-28,4880
4881,4881,When did you plant your potatoes?,"<TIMEX3 type=""DATE"" option=""PLANT_DATE"" value=""2025-03-11"">I planted them 3 months ago</TIMEX3>.",train,2025-06-28,4881
4882,4882,When did you last spray your potatoes?,"I sprayed them <TIMEX3 type=""DATE"" option=""LAST_SPRAY_DATE"" value=""2025-05-31"">4 weeks ago</TIMEX3>.",train,2025-06-28,4882
